0.0,0.0,0.0,1.0,0.0,0.0
0.05,0.0,0.0,1.0,-2.3797608341390814e-14,0.025
0.1,0.0,-1.3322676295501878e-15,1.00125,-4.6723958222782065e-14,0.05
0.15006250000000002,-6.669664820435629e-17,-3.552713678800501e-15,1.00375,-6.882850183825243e-14,0.07500000000000001
0.20025,-2.449984659591564e-16,-7.105427357601002e-15,1.0074999999999998,-9.019515791086441e-14,0.1
0.250625,-6.029343690983069e-16,-1.1546319456101628e-14,1.0124999999999997,-1.1077437655515656e-13,0.125
0.30124999999999996,-1.1874667915634516e-15,-1.7319479184152442e-14,1.0187499999999998,-1.3064169736090955e-13,0.15
0.3521875,-2.0696777625062164e-15,-2.398081733190338e-14,1.0262499999999999,-1.4981510208754523e-13,0.175
0.40349999999999997,-3.3001934518495087e-15,-3.1530333899354446e-14,1.035,-1.6835091686786862e-13,0.19999999999999998
0.45525,-4.9318882311411016e-15,-4.04121180963557e-14,1.045,-1.8634064837017527e-13,0.22499999999999998
0.5075,-7.0434214016756874e-15,-5.0182080713057076e-14,1.05625,-2.0363089924044746e-13,0.24999999999999997
0.5603125,-9.693662539334015e-15,-6.084022174945858e-14,1.0687499999999999,-2.2037559787908778e-13,0.27499999999999997
0.61375,-1.2944811889070707e-14,-7.283063041541027e-14,1.0824999999999998,-2.3660793476101143e-13,0.3
0.667875,-1.6886769760304786e-14,-8.570921750106208e-14,1.0974999999999997,-2.5242954946638637e-13,0.325
0.72275,-2.1590063070675567e-14,-9.947598300641403e-14,1.1137499999999998,-2.681055148772866e-13,0.35000000000000003
0.7784375,-2.7129631874345247e-14,-1.1457501614131615e-13,1.1312499999999999,-2.8385754077316863e-13,0.37500000000000006
0.835,-3.361028122483844e-14,-1.305622276959184e-13,1.15,-2.979710668567878e-13,0.4000000000000001
0.8925,-4.111760931735375e-14,-1.4788170688007085e-13,1.17,-3.131724600107484e-13,0.4250000000000001
0.951,-4.976868916983789e-14,-1.6608936448392342e-13,1.19125,-3.2792873984694755e-13,0.4500000000000001
1.0105625,-5.966138694191158e-14,-1.8562928971732617e-13,1.2137499999999999,-3.4383851704447644e-13,0.47500000000000014
1.07125,-7.092676446163182e-14,-2.0650148258027912e-13,1.2374999999999998,-3.5718604293285214e-13,0.5000000000000001
1.133125,-8.370404369628659e-14,-2.2870594307278225e-13,1.2624999999999997,-3.5758284237511844e-13,0.5236730797642397
1.19625,-9.814110635275597e-14,-2.5135449277513544e-13,1.2886836539882118,-3.9559837922431326e-13,0.5459684363359548
1.2606841826994106,-1.1433692766254673e-13,-2.76667577736589e-13,1.3159820758050096,-4.901486547740934e-13,0.56693532102751
1.3264832864896612,-1.3254140632543375e-13,-3.090860900556436e-13,1.344328841856385,-6.745936979068208e-13,0.5866215358061242
1.3936997285824804,-1.5331707359935482e-13,-3.5438318946034997e-13,1.3736599186466911,-1.0263244122724895e-12,0.6050734709831171
1.4623827245148149,-1.776571727595478e-13,-4.249933738265099e-13,1.403913592195847,-1.7041011570995812e-12,0.6223361418847623
1.5325784041246073,-2.074898714649582e-13,-5.444533712761768e-13,1.435030399290085,-3.081183782490055e-12,0.6384532247772198
1.6043299240891116,-2.4655522840382245e-13,-7.65609797781508e-13,1.466953060528946,-6.177415097781578e-12,0.6534670917093091
1.677677577115559,-3.02710910205149e-13,-1.2185807918285718e-12,1.4996264151144114,-1.4168954244525433e-11,0.6674188444817729
1.7526588978712796,-3.940817074240071e-13,-2.2808421817899216e-12,1.5329973573385,-3.786065377717058e-11,0.6803483480732035
1.8293087657382046,-5.689079592835135e-13,-5.182965168160081e-12,1.5670147747421603,-1.026354559555383e-10,0.6922942626344328
1.9076595044753126,-9.749971090575551e-13,-1.3224532580125015e-11,1.601629487873882,9.61887450719779e-11,0.7032940771253541
1.9877409788690068,-2.03403717624141e-12,-5.5218052352756786e-12,1.6367941917301496,3.399751458753569e-10,0.713384122302616
2.069580688455514,-2.485940113089628e-12,2.2301716029460295e-11,1.6724633978452803,-5.274547336917592e-10,0.722599649337459
2.153203858347778,-6.209999246690424e-13,-2.1805668382057775e-11,1.7085933803121534,2.1025432624672015e-09,0.7309748450098865
2.238633527363386,-2.483850957212339e-12,1.578137620583675e-10,1.7451421225626478,-8.9130056274109e-09,0.7385427757289277
2.325890633491518,1.1286521227194466e-11,-6.199094571002206e-10,1.7820692613490943,6.844708918423915e-08,0.7453355354887544
2.414994096558973,-4.394955818870094e-11,5.478963061023023e-09,1.819336038123532,-1.0178528573750601e-08,0.7513842020589035
2.5059608984651494,4.544541892346394e-10,4.553054822054037e-09,1.8569052482264772,6.441733531499898e-08,0.7567188877397522
2.598806160876473,8.7718375896139e-10,1.053389908634017e-08,1.8947411926134647,-3.617871477944756e-08,0.7613687612324955
2.6935432205071463,1.875134384847493e-09,7.106434107839732e-09,1.9328096306750895,5.486206424013858e-08,0.7653620732226505
2.790183702040901,2.5619035990170215e-09,1.2408330363200548e-08,1.971077734336222,1.433680437306417e-07,0.7687261813465703
2.888737588757712,3.784792783976656e-09,2.6537808395232787e-08,2.0095140434035503,1.2270854661044157e-07,0.7714875639388912
2.9892132909278892,6.451197716545302e-09,3.8867035812018e-08,2.048088421600495,1.0022835211157446e-07,0.7736718796347646
3.091617712007914,1.0431354017971594e-08,4.913086204538786e-08,2.086772015582233,7.208606309932212e-08,0.7753039477758995
3.1959563127870254,1.5557599418858925e-08,5.665222113648838e-08,2.125537212971028,3.59776190332755e-08,0.7764077914500858
3.3022331734355768,2.1578419630012413e-08,6.047580969337218e-08,2.1643576025435323,2.793354959063022e-08,0.7770066581555295
3.410451053562753,2.8122983554003707e-08,6.349871917166183e-08,2.2032079354513088,1.8908173666942756e-09,0.7771230365417101
3.520611450335318,3.511802765250368e-08,6.370701255420386e-08,2.2420640872783943,1.6738337440576977e-08,0.7767786744202547
3.6327146546992375,4.225978790028239e-08,6.558343379481357e-08,2.280903020999407,-2.975416167946945e-08,0.775994627992453
3.7467598057492078,4.973926051378763e-08,6.219011572383693e-08,2.3197027523990297,-9.831504298250596e-09,0.7747912212869333
3.862744943369159,5.6952389644617564e-08,6.104980743160127e-08,2.3584423134633763,-4.9574410015715415e-08,0.7731881630235254
3.9806670590423274,6.415151209839153e-08,5.520388812740862e-08,2.3971017216145527,-8.362233807925108e-08,0.7712044494769805
4.100522145123055,7.076797886189294e-08,4.5181325791787685e-08,2.4356619440884018,-3.6238537359729035e-08,0.7688584794694179
4.222305242327475,7.627030065261879e-08,4.0768084463849164e-08,2.4741048680618727,-6.897140124207928e-08,0.7661679855708671
4.346010485730568,8.131352646429714e-08,3.2235960567561506e-08,2.512413267340416,-9.946575909009622e-08,0.7631501593710616
4.471631149097589,8.536302921506734e-08,1.9741005718998395e-08,2.550570775308969,-1.2065859445135011e-07,0.759821577152719
4.599159687863037,8.788057082817157e-08,4.3535912652714615e-09,2.588561854166605,-1.357764331576281e-07,0.7561982411950302
4.728587780571368,8.84440478420673e-08,-1.3219693340005279e-08,2.6263717662263564,-1.423780845953032e-07,0.7522956447625408
4.859906368882686,8.670805637474928e-08,-3.191658226597838e-08,2.6639865484644836,-1.4891816655881948e-07,0.7481286549777252
4.99310569630591,8.245678908327296e-08,-5.1752381935443736e-08,2.70139298121337,-1.4458251569450654e-07,0.7437117480977643
5.128175345366578,7.54666130171989e-08,-7.128109169585173e-08,2.738578568618258,-1.0363133303683484e-07,0.7390586263755918
5.2651042737974905,6.570616951390029e-08,-8.547121899127319e-08,2.775531499937038,-1.0588846216250814e-07,0.7341829108555752
5.4038808487943415,5.3844766481485524e-08,-1.0016605722640293e-07,2.812240645479817,-7.84211408759006e-08,0.7290973376659313
5.544492881068332,3.9760213610008166e-08,-1.1119301301931728e-07,2.8486955123631135,-5.3747270181000497e-08,0.7238144820259237
5.686927656686487,2.3922461750295077e-08,-1.1884849326904146e-07,2.8848862364644097,-3.167032809671645e-08,0.7183463619352176
5.8311719685097065,6.77924262747558e-09,-1.2341675814653286e-07,2.9208035545611706,-2.2204586266864446e-09,0.7127045906124193
5.977212146237764,-1.1244562666864849e-08,-1.2374103430801142e-07,2.9564387840917914,1.9635902934026973e-08,0.706900273441198
6.125034085442352,-2.9536202317456698e-08,-1.208384170503507e-07,2.9917837977638513,-1.3101501489732427e-08,0.7009442600489071
6.274623275330543,-4.761232323139017e-08,-1.2279826000494154e-07,3.026831010766297,2.844714252390743e-09,0.6948468034768744
6.425964825868857,-6.619680230394511e-08,-1.2236773638818477e-07,3.0615733509401406,2.888044193084854e-08,0.6886179328852471
6.579043493415863,-8.49286923409918e-08,-1.1794675680576461e-07,3.096004247584403,4.505242990162564e-08,0.6822671456968914
6.733843705795082,-1.0318687534396435e-07,-1.1097263108439392e-07,3.1301176048692474,1.017669108913639e-08,0.67580376900362
6.8903495860385435,-1.205547446547604e-07,-1.0937991890003218e-07,3.1639077933194284,3.8878050194420844e-08,0.6692367833537729
7.048544975704514,-1.378581435467833e-07,-1.0322959065334203e-07,3.197369632487117,4.604452603359658e-09,0.6625745449305993
7.208413457328869,-1.5436130146323686e-07,-1.0249348392221691e-07,3.230498359733647,4.1697793369560505e-08,0.6558254923189826
7.3699383753155505,-1.7091655304794226e-07,-9.575825110630376e-08,3.2632896343495963,-1.6984630534185548e-09,0.6489971918765204
7.53310285703303,-1.8654089845987457e-07,-9.603538009272938e-08,3.2957394939434224,9.566369387835693e-09,0.6420974776957067
7.6978898317302,-2.0236627820924835e-07,-9.445896687054756e-08,3.3278443678282077,4.605745703771875e-08,0.6351336226976322
7.86428205012161,-2.1808351525379947e-07,-8.679536422917522e-08,3.359601048963089,8.145385617907792e-08,0.6281123018984062
8.032262102569764,-2.3266340508927297e-07,-7.311274119459199e-08,3.3910066640580094,8.109755205325813e-08,0.621040478919961
8.201812435772663,-2.4505969472019347e-07,-5.936262414962812e-08,3.4220586880040074,7.879654597782e-08,0.6139245916097896
8.372915370172862,-2.5521681390589105e-07,-4.588030400043408e-08,3.452754917584497,6.315359158974506e-08,0.606770890627563
8.545553116052087,-2.6313748616877957e-07,-3.4977610141595505e-08,3.483093462115875,6.175939017526737e-08,0.5995849771441456
8.71970778915788,-2.69229000429011e-07,-2.4221923577982807e-08,3.5130727109730824,4.01177391715981e-08,0.5923728952201704
8.895361424706534,-2.734836693654654e-07,-1.717509690024599e-08,3.542691355734091,3.09114006868006e-08,0.5851396713823485
9.07249599249324,-2.765259727315852e-07,-1.169961949543108e-08,3.5719483393032085,6.063183882459457e-08,0.5778906027467363
9.2510934094584,-2.7861549455294443e-07,-8.70929550700339e-10,3.6008428694405454,-1.966172646332773e-09,0.570630631700854
9.431135552930428,-2.7877229857606565e-07,-1.2249232739236504e-09,3.629374401025588,2.3921227157520258e-08,0.5633649324928408
9.612604272981708,-2.789945838347456e-07,3.1160309887923177e-09,3.65754264765023,7.828426577763495e-09,0.55609783913866
9.79548140536422,-2.784247330231002e-07,4.5476711285630245e-09,3.685347539607163,1.733133518031093e-08,0.5488330977900897
9.979748782344577,-2.775867455928706e-07,7.741270735550643e-09,3.7127891944966676,-3.630853976641643e-08,0.5415752271707248
10.16538824206941,-2.761496602759393e-07,1.0009730821991525e-09,3.7398679558552037,-1.9141867459362343e-08,0.5343282800896048
10.35238163986217,-2.7596248491819976e-07,-2.5784299140241274e-09,3.766584369859684,-4.860485588071198e-09,0.5270959451505053
10.540710858355155,-2.7644807860884684e-07,-3.4938012483110015e-09,3.7929391671172095,6.31260479639735e-09,0.5198818080415724
10.730357816711015,-2.771106673886889e-07,-2.2966348822706095e-09,3.818933257519288,2.155639669990798e-08,0.5126895637851199
10.92130447958698,-2.77549202155303e-07,1.8194872275500984e-09,3.844567735708544,5.4857809426308614e-08,0.5055219677771563
11.113532866372406,-2.7719944506077437e-07,1.2364715473722754e-08,3.8698438340974017,5.067584215191704e-08,0.4983822423396809
11.307025058077276,-2.7480696916395665e-07,2.2170095093088094e-08,3.8947629462143856,4.6064642949195266e-08,0.4912733750379259
11.501763205387995,-2.704896059198262e-07,3.114063851228366e-08,3.9193266149662818,4.121086411908345e-08,0.4841981360340199
11.69772953613631,-2.6438708925341434e-07,3.9216580205447826e-08,3.943536521767983,3.624711699141151e-08,0.47715915014069843
11.894906362224708,-2.56654488438463e-07,4.636367156862775e-08,3.967394479275018,4.304722556782447e-08,0.47015915101813543
12.093276086188459,-2.474573397074483e-07,5.490293775167743e-08,3.990902436825925,3.472337113543037e-08,0.4631999958115812
12.292821208029755,-2.3650172630434476e-07,6.183181699981333e-08,4.014062436616504,2.6582193683765644e-08,0.4562841339290274
12.49352432986058,-2.2409188760400994e-07,6.716694622710406e-08,4.036876643312955,1.8709298976535148e-08,0.4494136569601082
12.695368162026227,-2.1053465378266727e-07,7.094330278789585e-08,4.05934732616096,1.1289366867917865e-08,0.44259053650036295
12.898335528334275,-1.9613547845861367e-07,7.323467565711894e-08,4.081476852985978,6.0292283260449344e-09,0.43581666406381075
13.102409370983574,-1.8119019678209034e-07,7.446508343278424e-08,4.103267686189168,6.850148454161263e-10,0.42909374541865664
13.307572755293032,-1.6591268825213417e-07,7.460562345684707e-08,4.124722373460101,-4.928073942064482e-09,0.42242340813922696
13.513808873966036,-1.5052631403921435e-07,7.358927645029212e-08,4.145843543867063,-7.1549920739575975e-09,0.41580719061602006
13.721101051159389,-1.3527183270574975e-07,7.210610242225357e-08,4.166633903397864,-1.1538546210783155e-08,0.4092465409640403
13.929432746329281,-1.2024984615602774e-07,6.970225774338701e-08,4.187096230446066,-1.525539020140879e-08,0.4027439087091966
14.138787557851584,-1.0565734312348195e-07,6.650846851030678e-08,4.207233425881526,-3.4111692537059324e-08,0.39629853583793323
14.34914922914566,-9.166651053244437e-08,5.933267566149425e-08,4.227048352673423,-3.293198666634201e-08,0.3899121836206267
14.560501646779331,-7.91264060867131e-08,5.2372420622504023e-08,4.246543961854454,-3.218621957487858e-08,0.3835862010085719
14.772828844872054,-6.80063167586033e-08,4.553841082000076e-08,4.265723271904882,-2.973070737742678e-08,0.3773215169200024
14.986115008467298,-5.829360381858119e-08,3.919726232481935e-08,4.284589347750882,-2.7412695456963757e-08,0.3711190594171002
15.200344475854841,-4.98963951876853e-08,3.332465503547155e-08,4.303145300721737,-2.5284832851807398e-08,0.3649796497915115
15.415501740890928,-4.272635355198218e-08,2.7884439646186365e-08,4.321394283211313,-2.3440551135935147e-08,0.35890403634240153
15.631571455051494,-3.670137064810315e-08,2.2819646616767386e-08,4.339339485028433,-2.210525574557039e-08,0.35289289899818427
15.848538429302916,-3.175026096817644e-08,1.8023535997002682e-08,4.3569841299783425,-2.2012449206514054e-08,0.3469468590412753
16.066387635801835,-2.7823847952924737e-08,1.3228141249044256e-08,4.374331472930407,-2.677592586767141e-08,0.3410665268781807
16.285104209448356,-2.4930634223221576e-08,7.371802279720896e-09,4.391384799274316,-2.4153001996522813e-08,0.3352521113899586
16.50467344941207,-2.331201319950047e-08,2.068545779110309e-09,4.408147404843813,-2.1993579301203943e-08,0.3295041964803308
16.725080819654263,-2.2856090464101182e-08,-2.7790010292960687e-09,4.42462261466783,-2.055168391590842e-08,0.32382313817099434
16.946311950387653,-2.347089200412161e-08,-7.32567340122614e-09,4.440813771576379,-2.03975400198924e-08,0.3182092319330436
17.16835263896647,-2.5097489570433402e-08,-1.185475717591089e-08,4.4567242331730315,-2.278009430375386e-08,0.31266271049272587
17.391188850625124,-2.77391587496466e-08,-1.6930987278840348e-08,4.472357368697668,-1.4090724519193269e-08,0.30718406981725466
17.614806719060006,-3.1525230035439005e-08,-2.008192501179451e-08,4.48771657218853,-1.6407366606642992e-08,0.3017729541079769
17.839192547669434,-3.6031329419282886e-08,-2.3763505385687722e-08,4.502805219893929,-7.899313732926425e-09,0.29642997086777567
18.06433280866413,-4.13814512239655e-08,-2.5541958770247675e-08,4.5176267184373184,-9.09758755223883e-09,0.2911547029487532
18.290214144585995,-4.715090299305026e-08,-2.7596934071283385e-08,4.532184453584756,-1.3565895418110208e-08,0.28594735216701317
18.516823367265232,-5.340462277127396e-08,-3.067109100030052e-08,4.546481821193107,-4.154252825350123e-09,0.2808082419752565
18.74414745832489,-6.037690065472525e-08,-3.161545292229562e-08,4.56052223329187,-8.079880890657217e-09,0.27573672243161984
18.972173569989483,-6.758604945311133e-08,-3.345787691344526e-08,4.574309069413451,9.717392716164934e-10,0.2707332656447873
19.200889023460157,-7.523838294353591e-08,-3.323562491885923e-08,4.5878457326956905,-1.0148051437230957e-09,0.2657972081776063
19.43028131009494,-8.286237894140905e-08,-3.3468413374038164e-08,4.601135593104571,-6.288337998477527e-09,0.2609285882160447
19.66033808975017,-9.056201434241025e-08,-3.4915088154008345e-08,4.614182022515373,3.5078409995142403e-09,0.25612757246498713
19.891047190875938,-9.861724294614849e-08,-3.4105797297456775e-08,4.626988401138623,-8.095341148002165e-11,0.25139331704228907
20.122396610932867,-1.0650759937149436e-07,-3.412452587170378e-08,4.6395580669907375,8.625821251261056e-09,0.24672611927364863
20.354374514282405,-1.1442373533600923e-07,-3.212352606141167e-08,4.65189437295442,9.61633898054155e-09,0.2421252367478987
20.586969232930127,-1.21895497842236e-07,-2.9886816577118225e-08,4.664000634791814,1.1751929171215371e-08,0.2375905740799242
20.82016926466972,-1.2886510441661532e-07,-2.7146266123878604e-08,4.675880163495811,1.650917301595435e-08,0.23312182283949462
21.05396327284451,-1.3521173878069643e-07,-2.3286520267618016e-08,4.687536254637785,2.1306957907022494e-08,0.22871966678008113
21.288340085576397,-1.4066955918063728e-07,-1.8292663384045227e-08,4.698972237976789,2.8270672871333042e-08,0.22438148153653392
21.523288697475238,-1.4496739505065144e-07,-1.1650508113802971e-08,4.710191312053616,4.068520005848397e-08,0.2201078857204779
21.758798263077917,-1.4771120115558368e-07,-2.0687545010389385e-09,4.72119670633964,3.937553039740486e-08,0.21589879315598945
21.9948580983949,-1.481995510024102e-07,7.2262267281075765e-09,4.731991645997439,4.7847595953268553e-08,0.21175382174490778
22.23145768069477,-1.4648982877693578e-07,1.8546947977426953e-08,4.742579337084685,3.773081685754723e-08,0.20767168842143996
22.468586647549003,-1.4209181016474928e-07,2.7494017729168263e-08,4.752962921505756,2.5925666836509208e-08,0.20365251137468193
22.70623479362429,-1.3555790782325134e-07,3.365520440112846e-08,4.76314554707449,2.6316434158777218e-08,0.19969617843915827
22.944392070978015,-1.275426759742955e-07,3.9922654515578415e-08,4.773130355996448,1.7857941674596327e-08,0.19580163845227708
23.183048588777837,-1.180148742662822e-07,4.418456889254685e-08,4.782920437919063,1.8711609590378934e-08,0.1919686296768103
23.422194610673788,-1.0744831038644196e-07,4.8659376084003725e-08,4.792518869402903,1.0127347672747134e-08,0.18819635403482746
23.661820554143933,-9.578826148364396e-08,5.1086151309220895e-08,4.8019286871046445,1.6119428722750127e-08,0.18448462284315498
23.901916988499163,-8.352265870936815e-08,5.495636878904975e-08,4.811152918246802,4.65638804964674e-09,0.1808321806545114
24.142474634411503,-7.030248400558396e-08,5.607649855576824e-08,4.8201945272795275,9.144632922624581e-09,0.17723941971426002
24.38348436077548,-5.678750243320834e-08,5.8280444026337364e-08,4.82905649826524,1.448863840885495e-08,0.17370578674618609
24.62493718568874,-4.2715524585849945e-08,6.177876654689385e-08,4.83774178760255,3.1603702831327273e-09,0.17022922822797382
24.86682427506887,-2.777203856032741e-08,6.25432194922837e-08,4.846253249013948,-6.8253877117236815e-09,0.16681037760545878
25.109136937519565,-1.26170245269138e-08,6.088934156878167e-08,4.854593767894221,-1.1715290767446313e-08,0.1634483652769707
25.351866625914276,2.162626378635691e-09,5.804569269685089e-08,4.862766186158069,-9.936110420188166e-09,0.16014248251515786
25.59500493522218,1.6275757963554126e-08,5.562984339846366e-08,4.870773310283827,-1.2158939669716966e-08,0.1568923464341024
25.83854360073637,2.982377578757941e-08,5.266867164621658e-08,4.878617927605532,-1.1225577302072534e-08,0.15369720607314757
26.082474497116646,4.267129207339947e-08,4.993040647605085e-08,4.886302787909189,-1.2489788242626306e-08,0.15055654586186243
26.326789636512107,5.487004629166778e-08,4.6878962045582284e-08,4.893830615202282,-1.1866470490689834e-08,0.14746967163255253
26.57148116727222,6.634093127504659e-08,4.397533714950441e-08,4.90120409878391,-1.2543283023190916e-08,0.1444360132512045
26.816541372211418,7.711753640917435e-08,4.0901477760257876e-08,4.9084258994464705,-1.2073482868016888e-08,0.14145490388109444
27.061962667183742,8.715563004737853e-08,3.793838798671345e-08,4.915498644640525,-1.2333511091714207e-08,0.13852574178922736
27.30773759941577,9.647993478380535e-08,3.4907120305405215e-08,4.922424931729987,-1.1948714433912938e-08,0.13564787573672457
27.553858846002267,1.0507131874811659e-07,3.1966287838969265e-08,4.929207325516823,-1.1910920339743435e-08,0.1328206849630659
27.800319212278108,1.1294974175738792e-07,2.903071782967004e-08,4.935848359764976,-1.155684859148744e-08,0.1300435271057614
28.047111630266357,1.2011430280650676e-07,2.6178575307511665e-08,4.942350536120264,-1.1332618177550393e-08,0.12731577149143194
28.29422915707237,1.26583487591804e-07,2.337808657770779e-08,4.948716324694836,-1.0969318913614936e-08,0.12463678013422688
28.54166497330711,1.323680635261656e-07,2.0663884381377784e-08,4.954948163701547,-1.0625554133227417e-08,0.12200591882558166
28.789412381492188,1.3748748732468804e-07,1.8031431014975396e-08,4.961048459642827,-1.0232563784342298e-08,0.11942255220862363
29.03746480447433,1.4196022747778803e-07,1.549321870797371e-08,4.967019587253258,-9.82415036562955e-09,0.11688604635314864
29.28581578383699,1.4580798351739324e-07,1.305338148682722e-08,4.972863889570916,-9.397548240573862e-09,0.11439576834668835
29.534458978315538,1.4905361798902507e-07,1.0716745268979366e-08,4.97858367798825,-8.951621730480366e-09,0.11195108678455762
29.78338816221495,1.5172132864289e-07,8.488425518038412e-09,4.984181232327478,-8.499741673872028e-09,0.10955137205397562
30.032597223831324,1.5383672120084083e-07,6.370212801698472e-09,4.989658800930177,-8.035292911312836e-09,0.10719599665476255
30.282080163877833,1.5542598061933047e-07,4.365544370443786e-09,4.995018600762915,-7.565634074217833e-09,0.10488433539046861
30.53183109391598,1.5651627938597158e-07,2.476020277697444e-09,5.000262817532438,-7.093941695338848e-09,0.10261576570930353
30.7818442347926,1.5713531699247292e-07,7.024416603940153e-10,5.005393605817903,-6.62028144406609e-09,0.10038966793736652
31.032113915083496,1.5731111684224273e-07,-9.544138812600522e-10,5.010413089214771,-6.148643878790797e-09,0.09820542547723791
31.282634569544236,1.5707201645208305e-07,-2.4947763854754612e-09,5.015323360488633,-5.6847914887294704e-09,0.09606242508546775
31.533400737568666,1.5644641093781953e-07,-3.920329838535963e-09,5.020126481742906,-5.222712801036588e-09,0.09396005714037231
31.784407061655813,1.5546238335583947e-07,-5.231263866534164e-09,5.024824484599925,-4.772841739361589e-09,0.09189771565403428
32.035648285885806,1.541480742177413e-07,-6.430398435952611e-09,5.029419370382627,-4.332628714295183e-09,0.08987479873339654
32.287119254404935,1.525310156950884e-07,-7.519928679755594e-09,5.033913110319297,-3.909327020887235e-09,0.08789070856357552
32.5388149099209,1.5063828231660402e-07,-8.5038891484146e-09,5.038307645747476,-3.4999864706234665e-09,0.08594485171886661
32.79073029220827,1.484960218308517e-07,-9.385589638810643e-09,5.042604888333419,-3.110876261711597e-09,0.084036639184315
33.04286053662494,1.461296308212238e-07,-1.0169935560355725e-08,5.0468067202926346,-2.734346537933709e-09,0.08216548659063352
33.295200872639576,1.435633458646765e-07,-1.0859921406591866e-08,5.0509149946221665,-2.384076443758504e-09,0.08033081425244541
33.54774662237068,1.4082071887102783e-07,-1.1462009563700803e-08,5.054931535334789,-2.0462467363297885e-09,0.0785320473918923
33.80049319913742,1.379237351909348e-07,-1.1979191416600088e-08,5.058858137704384,-1.7302736721848823e-09,0.07676861614779433
